Date,ret,RM-Rf,SMB,HML,RMW,CMA,Lag1,Lag2,Lag3,Lag4,Lag5
4/29/2021,0.380244176,0.39,-0.76,1.1,1.34,-0.23,-0.013769092,-0.045889132,0.363044532,1.204224151,-0.784390838
4/30/2021,-0.734283318,-0.83,-0.51,-0.32,0.13,-0.44,0.380244176,-0.013769092,-0.045889132,0.363044532,1.204224151
5/3/2021,0.174870986,0.17,0.69,1.69,1.07,1.08,-0.734283318,0.380244176,-0.013769092,-0.045889132,0.363044532
5/4/2021,-0.752308693,-0.89,-0.27,2.02,1.08,0.59,0.174870986,-0.734283318,0.380244176,-0.013769092,-0.045889132
5/5/2021,-0.018538562,-0.06,-0.18,1.38,0.66,0.65,-0.752308693,0.174870986,-0.734283318,0.380244176,-0.013769092
5/6/2021,0.508418546,0.48,-0.5,1.19,1.2,0.59,-0.018538562,-0.752308693,0.174870986,-0.734283318,0.380244176
5/7/2021,0.844696948,0.84,0.44,-0.09,-0.21,0.17,0.508418546,-0.018538562,-0.752308693,0.174870986,-0.734283318
5/10/2021,-1.18181645,-1.36,-1.28,1.69,1.12,0.73,0.844696948,0.508418546,-0.018538562,-0.752308693,0.174870986
5/11/2021,-0.808138355,-0.63,0.69,-0.9,-0.84,-0.07,-1.18181645,0.844696948,0.508418546,-0.018538562,-0.752308693
5/12/2021,-2.278133967,-2.34,-1.13,0.69,-0.32,0.11,-0.808138355,-1.18181645,0.844696948,0.508418546,-0.018538562
5/13/2021,1.0960132,1.02,0.47,1.11,1.37,0.36,-2.278133967,-0.808138355,-1.18181645,0.844696948,0.508418546
5/14/2021,1.693765152,1.81,0.97,-0.18,-0.23,-0.01,1.0960132,-2.278133967,-0.808138355,-1.18181645,0.844696948
5/17/2021,-0.213631798,-0.24,0.71,0.85,0.04,0.59,1.693765152,1.0960132,-2.278133967,-0.808138355,-1.18181645
5/18/2021,-0.784181015,-0.69,0.06,-0.93,-1.01,-0.42,-0.213631798,1.693765152,1.0960132,-2.278133967,-0.808138355
5/19/2021,-0.290952103,-0.34,-0.49,-0.46,-0.18,-0.34,-0.784181015,-0.213631798,1.693765152,1.0960132,-2.278133967
5/20/2021,1.079780069,1.15,-0.47,-1.43,-0.84,-0.49,-0.290952103,-0.784181015,-0.213631798,1.693765152,1.0960132
5/21/2021,-0.055809031,-0.04,0.44,0.98,-0.12,-0.06,1.079780069,-0.290952103,-0.784181015,-0.213631798,1.693765152
5/24/2021,1.004379587,0.99,-0.48,-0.69,0.25,-0.3,-0.055809031,1.079780069,-0.290952103,-0.784181015,-0.213631798
5/25/2021,-0.276701248,-0.3,-0.84,-1.24,0.21,-0.17,1.004379587,-0.055809031,1.079780069,-0.290952103,-0.784181015
5/26/2021,0.359566757,0.47,1.76,0.56,-0.52,0.14,-0.276701248,1.004379587,-0.055809031,1.079780069,-0.290952103
5/27/2021,0.183890754,0.28,1.08,0.96,-0.26,0.28,0.359566757,-0.276701248,1.004379587,-0.055809031,1.079780069
5/28/2021,0.169797553,0.04,-0.37,-0.28,-0.2,-0.42,0.183890754,0.359566757,-0.276701248,1.004379587,-0.055809031
6/1/2021,0.041260856,0.03,1.38,1.44,0.29,0.41,0.169797553,0.183890754,0.359566757,-0.276701248,1.004379587
6/2/2021,0.132831298,0.12,-0.21,0.32,-0.07,0.7,0.041260856,0.169797553,0.183890754,0.359566757,-0.276701248
6/3/2021,-0.444990964,-0.53,-0.25,0.79,0.41,0.36,0.132831298,0.041260856,0.169797553,0.183890754,0.359566757
6/4/2021,0.865211822,0.89,-0.58,-0.92,-0.14,-0.23,-0.444990964,0.132831298,0.041260856,0.169797553,0.183890754
6/7/2021,0.082016012,0.15,1.27,-0.93,-0.98,-0.15,0.865211822,-0.444990964,0.132831298,0.041260856,0.169797553
6/8/2021,0.204732503,0.19,1.08,-0.32,0.08,-0.07,0.082016012,0.865211822,-0.444990964,0.132831298,0.041260856
6/9/2021,-0.282192394,-0.3,-0.47,-0.82,0.16,0.17,0.204732503,0.082016012,0.865211822,-0.444990964,0.132831298
6/10/2021,0.44113854,0.4,-1.29,-2.03,-0.58,-1.07,-0.282192394,0.204732503,0.082016012,0.865211822,-0.444990964
6/11/2021,0.294534013,0.37,0.72,0.18,0.03,-0.03,0.44113854,-0.282192394,0.204732503,0.082016012,0.865211822
6/14/2021,0.153712437,0.15,-0.74,-1.62,-0.58,-0.47,0.294534013,0.44113854,-0.282192394,0.204732503,0.082016012
6/15/2021,-0.262364013,-0.3,0.22,1.31,0.66,0.12,0.153712437,0.294534013,0.44113854,-0.282192394,0.204732503
6/16/2021,-0.499484786,-0.45,0.45,0.19,-0.34,-0.26,-0.262364013,0.153712437,0.294534013,0.44113854,-0.282192394
6/17/2021,-0.095636777,0.01,-1.33,-3.57,-0.7,-1.13,-0.499484786,-0.262364013,0.153712437,0.294534013,0.44113854
6/18/2021,-1.247086441,-1.22,-0.8,-1.45,-0.44,-0.71,-0.095636777,-0.499484786,-0.262364013,0.153712437,0.294534013
6/21/2021,1.370040444,1.34,0.83,1.07,0.4,0.33,-1.247086441,-0.095636777,-0.499484786,-0.262364013,0.153712437
6/22/2021,0.567243971,0.58,-0.1,-0.47,0.18,0.2,1.370040444,-1.247086441,-0.095636777,-0.499484786,-0.262364013
6/23/2021,-0.040742928,0.01,0.5,-0.29,-0.47,-0.23,0.567243971,1.370040444,-1.247086441,-0.095636777,-0.499484786
6/24/2021,0.676564255,0.69,0.73,0.24,-0.37,0.26,-0.040742928,0.567243971,1.370040444,-1.247086441,-0.095636777
6/25/2021,0.373648744,0.31,-0.48,0.45,-0.16,0.03,0.676564255,-0.040742928,0.567243971,1.370040444,-1.247086441
6/28/2021,0.112268397,0.22,-0.84,-1.6,-0.48,-0.13,0.373648744,0.676564255,-0.040742928,0.567243971,1.370040444
6/29/2021,0.004486188,0,-0.39,-0.29,0.3,0.39,0.112268397,0.373648744,0.676564255,-0.040742928,0.567243971
6/30/2021,0.00449274,0.07,0.14,0.77,0.73,0.63,0.004486188,0.112268397,0.373648744,0.676564255,-0.040742928
7/1/2021,0.541569792,0.43,0.44,0.43,-0.02,0.33,0.00449274,0.004486188,0.112268397,0.373648744,0.676564255
7/2/2021,0.551971467,0.56,-1.52,-0.73,0.65,-0.11,0.541569792,0.00449274,0.004486188,0.112268397,0.373648744
7/6/2021,-0.217756266,-0.28,-1.04,-1.98,0.57,-0.71,0.551971467,0.541569792,0.00449274,0.004486188,0.112268397
7/7/2021,0.133375284,0.09,-0.85,0.08,1.69,0.33,-0.217756266,0.551971467,0.541569792,0.00449274,0.004486188
7/8/2021,-0.847730314,-0.86,-0.01,-0.78,-0.21,-0.03,0.133375284,-0.217756266,0.551971467,0.541569792,0.00449274
7/9/2021,1.202530348,1.25,0.87,1.56,-0.2,0.39,-0.847730314,0.133375284,-0.217756266,0.551971467,0.541569792
7/12/2021,0.278515765,0.23,-0.02,0.58,0.31,-0.28,1.202530348,-0.847730314,0.133375284,-0.217756266,0.551971467
7/13/2021,-0.557816087,-0.56,-1.23,-0.42,0.71,0.15,0.278515765,1.202530348,-0.847730314,0.133375284,-0.217756266
7/14/2021,-0.137718066,-0.26,-1.17,0.33,1.92,0.6,-0.557816087,0.278515765,1.202530348,-0.847730314,0.133375284
7/15/2021,-0.35182598,-0.38,-0.26,0.79,0.36,-0.07,-0.137718066,-0.557816087,0.278515765,1.202530348,-0.847730314
7/16/2021,-0.788284636,-0.77,-0.41,-1.25,0.12,-0.82,-0.35182598,-0.137718066,-0.557816087,0.278515765,1.202530348
7/19/2021,-1.431118211,-1.41,0.04,-1.75,-0.39,-1.12,-0.788284636,-0.35182598,-0.137718066,-0.557816087,0.278515765
7/20/2021,1.714005787,1.69,0.86,0.16,-0.55,0.35,-1.431118211,-0.788284636,-0.35182598,-0.137718066,-0.557816087
7/21/2021,0.892786094,0.95,0.72,0.81,-0.98,0.04,1.714005787,-1.431118211,-0.788284636,-0.35182598,-0.137718066
7/22/2021,0.084396786,0.09,-1.58,-1,0.5,-0.37,0.892786094,1.714005787,-1.431118211,-0.788284636,-0.35182598
7/23/2021,0.994109767,0.98,-0.32,-0.46,0.46,-0.35,0.084396786,0.892786094,1.714005787,-1.431118211,-0.788284636
7/26/2021,0.202031093,0.18,0.11,1.33,0.24,0.87,0.994109767,0.084396786,0.892786094,1.714005787,-1.431118211
7/27/2021,-0.541126815,-0.66,-0.46,0.6,0.46,0.1,0.202031093,0.994109767,0.084396786,0.892786094,1.714005787
7/28/2021,0.154273845,0.27,1.21,-0.65,-1.57,-0.72,-0.541126815,0.202031093,0.994109767,0.084396786,0.892786094
7/29/2021,0.439485466,0.41,0.22,0.95,0.8,0.54,0.154273845,-0.541126815,0.202031093,0.994109767,0.084396786
7/30/2021,-0.593759312,-0.65,-0.1,-0.17,0.56,0.4,0.439485466,0.154273845,-0.541126815,0.202031093,0.994109767
8/2/2021,-0.141264728,-0.12,-0.15,-0.41,-0.04,-0.38,-0.593759312,0.439485466,0.154273845,-0.541126815,0.202031093
8/3/2021,0.713099032,0.73,-0.38,0.9,0.63,0.26,-0.141264728,-0.593759312,0.439485466,0.154273845,-0.541126815
8/4/2021,-0.448396017,-0.39,-0.99,-1.55,-0.36,-1.12,0.713099032,-0.141264728,-0.593759312,0.439485466,0.154273845
8/5/2021,0.7112136,0.74,1.07,-0.1,-1.33,-0.4,-0.448396017,0.713099032,-0.141264728,-0.593759312,0.439485466
8/6/2021,0.122419498,0.09,0.48,1.87,0.58,0.3,0.7112136,-0.448396017,0.713099032,-0.141264728,-0.593759312
8/9/2021,-0.039333206,0.01,-0.48,-0.24,-0.61,-0.53,0.122419498,0.7112136,-0.448396017,0.713099032,-0.141264728
8/10/2021,0.065540616,0.06,0.38,1.81,0.74,0.94,-0.039333206,0.122419498,0.7112136,-0.448396017,0.713099032
8/11/2021,0.196377626,0.19,0.28,1.44,0.85,0.51,0.065540616,-0.039333206,0.122419498,0.7112136,-0.448396017
8/12/2021,0.278623959,0.24,-0.68,-0.4,-0.02,0.16,0.196377626,0.065540616,-0.039333206,0.122419498,0.7112136
8/13/2021,0.056501757,0,-0.96,-0.24,0.74,-0.03,0.278623959,0.196377626,0.065540616,-0.039333206,0.122419498
8/16/2021,0.039099115,-0.05,-0.86,0.05,1.63,0.18,0.056501757,0.278623959,0.196377626,0.065540616,-0.039333206
8/17/2021,-0.74547532,-0.8,-0.49,-0.15,-0.31,0.11,0.039099115,0.056501757,0.278623959,0.196377626,0.065540616
8/18/2021,-1.002691545,-0.95,0.08,-0.18,-0.3,-0.66,-0.74547532,0.039099115,0.056501757,0.278623959,0.196377626
8/19/2021,-0.075165885,-0.15,-0.96,-0.8,1.38,-0.48,-1.002691545,-0.74547532,0.039099115,0.056501757,0.278623959
8/20/2021,0.893901705,0.92,0.86,-0.49,-0.38,-0.29,-0.075165885,-1.002691545,-0.74547532,0.039099115,0.056501757
8/23/2021,0.964175598,1.08,0.74,-0.83,-1.82,-0.06,0.893901705,-0.075165885,-1.002691545,-0.74547532,0.039099115
8/24/2021,0.355391154,0.41,0.4,0.38,-0.69,0.06,0.964175598,0.893901705,-0.075165885,-1.002691545,-0.74547532
8/25/2021,0.285130324,0.26,0.07,0.34,-0.42,-0.02,0.355391154,0.964175598,0.893901705,-0.075165885,-1.002691545
8/26/2021,-0.670924806,-0.65,-0.45,-0.31,-0.02,-0.14,0.285130324,0.355391154,0.964175598,0.893901705,-0.075165885
8/27/2021,1.071331921,1.07,1.65,0.3,-0.72,0.17,-0.670924806,0.285130324,0.355391154,0.964175598,0.893901705
8/30/2021,0.377406198,0.35,-0.7,-1.38,0.66,0.13,1.071331921,-0.670924806,0.285130324,0.355391154,0.964175598
8/31/2021,-0.188525055,-0.13,0.44,-0.05,-0.47,-0.21,0.377406198,1.071331921,-0.670924806,0.285130324,0.355391154
9/1/2021,0.175681285,0.11,0.39,-0.93,-0.4,-0.36,-0.188525055,0.377406198,1.071331921,-0.670924806,0.285130324
9/2/2021,0.337640157,0.36,0.19,-0.02,-0.43,0.61,0.175681285,-0.188525055,0.377406198,1.071331921,-0.670924806
9/3/2021,-0.034137632,-0.01,-0.55,-0.28,0,-0.27,0.337640157,0.175681285,-0.188525055,0.377406198,1.071331921
9/7/2021,-0.43202115,-0.36,-0.37,-0.07,-0.6,0.15,-0.034137632,0.337640157,0.175681285,-0.188525055,0.377406198
9/8/2021,-0.236043803,-0.34,-0.72,0.05,0.78,0.16,-0.43202115,-0.034137632,0.337640157,0.175681285,-0.188525055
9/9/2021,-0.348648893,-0.27,0.24,0.1,-0.78,-0.26,-0.236043803,-0.43202115,-0.034137632,0.337640157,0.175681285
9/10/2021,-0.796542618,-0.76,-0.03,0.05,0.21,-0.41,-0.348648893,-0.236043803,-0.43202115,-0.034137632,0.337640157
9/13/2021,0.225756909,0.14,0.28,1.32,0.18,0.91,-0.796542618,-0.348648893,-0.236043803,-0.43202115,-0.034137632
9/14/2021,-0.604603204,-0.66,-0.69,-0.96,0.37,-0.46,0.225756909,-0.796542618,-0.348648893,-0.236043803,-0.43202115
9/15/2021,0.821194702,0.88,0.15,0.65,-0.22,0.45,-0.604603204,0.225756909,-0.796542618,-0.348648893,-0.236043803
9/16/2021,-0.090915746,-0.03,-0.11,-0.55,-0.4,-0.5,0.821194702,-0.604603204,0.225756909,-0.796542618,-0.348648893
9/17/2021,-0.804474233,-0.72,0.99,-0.03,-0.63,-0.51,-0.090915746,0.821194702,-0.604603204,0.225756909,-0.796542618
9/20/2021,-1.748517787,-1.87,-0.56,0.22,0.81,0.22,-0.804474233,-0.090915746,0.821194702,-0.604603204,0.225756909
9/21/2021,-0.008889163,0.05,0.27,-0.66,-0.46,-0.31,-1.748517787,-0.804474233,-0.090915746,0.821194702,-0.604603204
9/22/2021,1.003614219,1,0.19,0.54,-0.57,0.46,-0.008889163,-1.748517787,-0.804474233,-0.090915746,0.821194702
9/23/2021,1.211178546,1.28,0.46,0.91,-0.98,0.22,1.003614219,-0.008889163,-1.748517787,-0.804474233,-0.090915746
9/24/2021,0.119389304,0.08,-0.39,0.7,0.62,0.23,1.211178546,1.003614219,-0.008889163,-1.748517787,-0.804474233
9/27/2021,-0.217969484,-0.1,1.73,2.39,-0.27,0.76,0.119389304,1.211178546,1.003614219,-0.008889163,-1.748517787
9/28/2021,-2.117042571,-2.18,0.01,1.75,0.84,1.07,-0.217969484,0.119389304,1.211178546,1.003614219,-0.008889163
9/29/2021,0.066844465,0.03,-0.18,0.8,1.15,0.35,-2.117042571,-0.217969484,0.119389304,1.211178546,1.003614219
9/30/2021,-1.088357841,-1.02,0.06,-0.77,-1.23,-0.34,0.066844465,-2.117042571,-0.217969484,0.119389304,1.211178546
